model,variant,budget_CU,run,spent_CU,wrong_winner,wrong_pair,wrong_or_missing_reachability,llm_env_winner_disagree,no_backward,parity_window_relative,parity_not_reported,unresolved_candidate_stop,all_15_optimized,over_confirmation,post_decision_spend_gt_100CU,lever_used,prior_ordered_fe_first,non_canonical_order,narrow_window_used,not_agent_stop,action_errors,malformed_turns,infra_retries,break_even_estimate,break_even_rel_error,unnecessary_CU_fraction,CU_after_stable_winner,why_stop,windows_built,sequence,trace
gpt-5.4-mini-2026-03-17,anonymous,300,3,252.0,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,,,0.3531746031746032,91.0,agent STOP: A feasible optimized candidate exists and the industrial winner is identified; remaining candidates sampled for discrimination were infeasible under,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW TEST_REACHABILITY TEST_REACHABILITY TEST_REACHABILITY OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B300_r3_20260906T020847Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,300,4,294.0,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,1.0,0.9950304001106862,0.4931972789115646,148.0,"agent STOP: A feasible optimum has been identified (S1). The only candidate with the highest atomic activity among those evaluated is candidate_13 itself, so no","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS TEST_REACHABILITY BACKWARD STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B300_r4_20260906T020900Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,500,0,285.0,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,False,False,True,False,,,0.5087719298245614,145.0,agent STOP: Decision is stable: a feasible lowest-cost candidate exists and the most plausible challengers have been checked and are infeasible. The highest-act,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B500_r0_20260906T020915Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,500,1,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,"agent STOP: Stopping rule satisfied: feasible lowest-cost candidate identified, all unresolved candidates optimized, and required parity/reachability classifica","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B500_r1_20260906T020949Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,500,2,488.0,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,False,,,0.6536885245901639,0.0,agent STOP: Final answer provided under budget constraints; no further affordable action can materially change the industrial choice.,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS READ_COST_BREAKDOWN STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B500_r2_20260906T021022Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,500,3,334.0,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.4341317365269461,179.0,"agent STOP: Stopping rule satisfied: a feasible optimized candidate exists, all remaining candidates are either optimized or screened infeasible, and the requir","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B500_r3_20260906T021056Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,500,4,499.0,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,,,0.0,0.0,agent STOP: Budget exhausted for any meaningful additional discrimination; the feasible lowest-cost candidate has been identified and no further affordable acti,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW RUN_MC OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B500_r4_20260906T021138Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,800,0,216.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.13425925925925927,3.0,"agent STOP: Stopping rule satisfied: a feasible optimized candidate exists, all unresolved candidates are effectively closed for decision purposes, and the requ","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B800_r0_20260906T021200Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,800,1,247.0,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,201.2234429878986,9.887116682761115e-16,0.23481781376518218,107.0,malformed_action_limit (no tool call after reminders),"[[""W1"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS COMPUTE_ACTIVITY BACKWARD OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY OPTIMIZE_PROCESS,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B800_r1_20260906T021234Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,800,2,247.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.23481781376518218,5.0,"agent STOP: Stopping is allowed because S1, S2, and S3 are satisfied.","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B800_r2_20260906T021346Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,800,3,566.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.666077738515901,78.0,"agent STOP: Stopping rule satisfied: a feasible optimized candidate exists (S1), all candidates are either optimized or screened as infeasible (S2), and because","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY COMPUTE_ACTIVITY BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B800_r3_20260906T021424Z\trace.json
gpt-5.4-mini-2026-03-17,anonymous,800,4,546.0,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,,,0.6904761904761905,406.0,agent STOP: Stopping rule satisfied: S1 a feasible optimized candidate exists; S2 every candidate is now optimized or screened infeasible; S3 parity/reachabilit,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\anonymous\E_llm_agent_anonymous_B800_r4_20260906T021508Z\trace.json
gpt-5.4-mini-2026-03-17,named,1200,0,274.0,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.3175182481751825,119.0,"agent STOP: Stopping because the decision is already stable: Fe is the lowest-cost feasible candidate, the relevant feasible alternatives are more expensive or ","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B1200_r0_20260906T021546Z\trace.json
gpt-5.4-mini-2026-03-17,named,1200,1,566.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.666077738515901,295.0,"agent STOP: Stopping rule satisfied: a feasible optimized winner exists (Fe), all candidates are resolved by optimization or infeasibility screening, and the hi","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B1200_r1_20260906T021639Z\trace.json
gpt-5.4-mini-2026-03-17,named,1200,2,363.0,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.4793388429752066,208.0,"agent STOP: Stopping rule satisfied: a feasible optimized candidate exists, every candidate is either optimized or screened infeasible, and the highest-activity","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B1200_r2_20260906T021736Z\trace.json
gpt-5.4-mini-2026-03-17,named,1200,3,218.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,34.0,"agent STOP: Stopping rule satisfied: a feasible optimized candidate exists, all relevant unresolved candidates are resolved for the industrial decision (Fe, Ru,","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B1200_r3_20260906T021808Z\trace.json
gpt-5.4-mini-2026-03-17,named,1200,4,216.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.13425925925925927,32.0,"agent STOP: Stopping rule satisfied: a feasible optimized industrial winner exists, all candidates are screened/optimized for decision purposes, and the highest","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B1200_r4_20260906T021838Z\trace.json
gpt-5.4-mini-2026-03-17,named,2000,0,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,"agent STOP: Stopping rule satisfied: a feasible optimized candidate exists, all materially unresolved candidates were optimized, and the highest-activity candid","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B2000_r0_20260906T021915Z\trace.json
gpt-5.4-mini-2026-03-17,named,2000,1,566.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.666077738515901,295.0,"agent STOP: Stopping rule satisfied: a feasible optimized candidate exists (Fe), all candidates are either optimized or screened infeasible, and the highest-act","[[""full"", 14136, [20.0, 1000.0]]]",COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B2000_r1_20260906T021944Z\trace.json
gpt-5.4-mini-2026-03-17,named,2000,2,216.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.13425925925925927,61.0,agent STOP: Final answer already established; issuing STOP to comply with the one-tool-only instruction.,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B2000_r2_20260906T022027Z\trace.json
gpt-5.4-mini-2026-03-17,named,2000,3,332.0,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.4367469879518072,192.0,"agent STOP: Decision is stable and satisfies the stopping condition in substance: a feasible optimized incumbent exists, and the highest-activity candidate has ","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS COMPUTE_ACTIVITY BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B2000_r3_20260906T022103Z\trace.json
gpt-5.4-mini-2026-03-17,named,2000,4,216.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.13425925925925927,61.0,agent STOP: Stopping rule satisfied and no remaining candidate can plausibly overturn the industrial choice.,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY OPTIMIZE_PROCESS OPTIMIZE_PROCESS BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY TEST_REACHABILITY OPTIMIZE_PROCESS STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B2000_r4_20260906T022155Z\trace.json
gpt-5.4-mini-2026-03-17,named,200,0,184.0,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,,,0.0,29.0,"agent STOP: The industrial decision is stable: Fe is the current lowest-cost feasible candidate among optimized candidates, and no remaining affordable action i","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B200_r0_20260906T020425Z\trace.json
gpt-5.4-mini-2026-03-17,named,200,1,187.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.0,3.0,"agent STOP: The industrial decision is stable enough to report: a feasible optimized candidate exists (Fe), the highest-activity candidate differs (Ru) and has ","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY OPTIMIZE_PROCESS STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B200_r1_20260906T020445Z\trace.json
gpt-5.4-mini-2026-03-17,named,200,2,187.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.0,32.0,agent STOP: Industrial winner is identified and the requested parity/reachability analysis is complete for the highest-activity candidate. Further optimization ,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B200_r2_20260906T020457Z\trace.json
gpt-5.4-mini-2026-03-17,named,200,3,198.0,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,,,0.4393939393939394,,budget_exhausted (3 consecutive unaffordable actions),"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B200_r3_20260906T020521Z\trace.json
gpt-5.4-mini-2026-03-17,named,200,4,184.0,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,,,0.0,29.0,budget_exhausted (3 consecutive unaffordable actions),"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B200_r4_20260906T020530Z\trace.json
gpt-5.4-mini-2026-03-17,named,250,0,169.0,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,,,0.17159763313609466,0.0,"agent STOP: User required exactly one tool call or STOP. Stopping now avoids violating that instruction, though the full model stopping rule is not satisfied.","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B250_r0_20260906T020541Z\trace.json
gpt-5.4-mini-2026-03-17,named,250,1,242.0,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,,,0.4793388429752066,,budget_exhausted (3 consecutive unaffordable actions),"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW COMPUTE_ACTIVITY OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B250_r1_20260906T020604Z\trace.json
gpt-5.4-mini-2026-03-17,named,250,2,242.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,,,0.2396694214876033,29.0,agent STOP: A feasible optimized candidate exists and the lowest-cost feasible candidate is identified. The remaining budget is insufficient to execute both par,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS CHECK_MODEL_VALIDITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B250_r2_20260906T020613Z\trace.json
gpt-5.4-mini-2026-03-17,named,250,3,227.0,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,,,0.5110132158590308,,budget_exhausted (3 consecutive unaffordable actions),"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B250_r3_20260906T020628Z\trace.json
gpt-5.4-mini-2026-03-17,named,250,4,245.0,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.23673469387755103,105.0,"agent STOP: Stopping rule satisfied in practice: a feasible lowest-cost candidate exists, the top-activity candidate differs from the industrial choice and has ","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS CHECK_MODEL_VALIDITY COMPUTE_ACTIVITY OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B250_r4_20260906T020640Z\trace.json
gpt-5.4-mini-2026-03-17,named,300,0,300.0,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,False,True,False,,,0.38666666666666666,160.0,malformed_action_limit (no tool call after reminders),"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS COMPUTE_ACTIVITY OPTIMIZE_PROCESS,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B300_r0_20260906T020709Z\trace.json
gpt-5.4-mini-2026-03-17,named,300,1,216.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.13425925925925927,61.0,agent STOP: Stopping rule satisfied: a feasible optimized candidate exists; all practically relevant contenders were optimized and no unresolved candidates rema,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES BUILD_PROCESS_WINDOW COMPUTE_ACTIVITY OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B300_r1_20260906T020737Z\trace.json
gpt-5.4-mini-2026-03-17,named,300,2,300.0,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,,,0.38666666666666666,145.0,budget_exhausted (3 consecutive unaffordable actions),"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B300_r2_20260906T020803Z\trace.json
